Date,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10
27-01-2018,11440.7002,7505.77002,13637.01953,23631.88086,3558.128906,13340.16992,109.75,194.98,70.858841,113.195816
28-01-2018,11786.29981,7505.77002,13637.01953,23631.88086,3558.128906,13340.16992,109.75,194.98,70.858841,113.195816
29-01-2018,11296.40039,7466.509766,13524.65039,23629.33984,3523.000977,13324.48047,108.77,193.27,70.608543,112.408134
30-01-2018,10106.29981,7402.47998,13375.50977,23291.9707,3488.009033,13197.70996,108.36,190.15,70.366333,111.748718
31-01-2018,10221.09961,7411.47998,13367.95996,23098.28906,3480.833008,13189.48047,108.61,190.82,70.487442,112.408134
01-02-2018,9170.540039,7385.859863,13381.96973,23486.10938,3446.97998,13003.90039,108.99,193.98,70.354469,110.779015
02-02-2018,8830.75,7240.950195,13085.34961,23274.5293,3462.081055,12785.16016,108.14,192.95,69.908516,109.751106
03-02-2018,9174.910156,7240.950195,13085.34961,23274.5293,3462.081055,12785.16016,108.14,192.95,69.908516,109.751106
04-02-2018,8277.009766,7240.950195,13085.34961,23274.5293,3462.081055,12785.16016,108.14,192.95,69.908516,109.751106
05-02-2018,6955.27002,6967.529785,12572.92969,22682.08008,3487.49707,12687.49023,108.07,189.11,69.519341,110.788223
06-02-2018,7754,7115.879883,12745.4502,21610.24023,3370.6521,12392.66016,107.51,186.87,69.940964,110.099854
07-02-2018,7621.299805,7051.97998,12687.17969,21645.36914,3309.26001,12590.42969,106.3,182.16,69.681503,109.053558
08-02-2018,8265.589844,6777.160156,12270.65039,21890.85938,3262.050049,12260.29004,106.66,180.29,69.073402,108.934227
09-02-2018,8736.980469,6874.490234,12405.82031,21382.61914,3129.851074,12107.48047,106.39,174.53,68.878761,108.245888
10-02-2018,8621.900391,6874.490234,12405.82031,21382.61914,3129.851074,12107.48047,106.39,174.53,68.878761,108.245888
11-02-2018,8129.970215,6874.490234,12405.82031,21382.61914,3129.851074,12107.48047,106.39,174.53,68.878761,108.245888
12-02-2018,8926.570313,6981.959961,12560.12012,21382.61914,3154.125,12282.76953,107.26,174.8,69.349045,108.723152
13-02-2018,8598.30957,7013.509766,12574.37012,21244.67969,3184.958984,12196.5,107.58,174.62,69.130127,109.20961
14-02-2018,9494.629883,7143.620117,12746.71973,21154.16992,3199.158936,12339.16016,109.81,179,69.251755,107.99807
15-02-2018,10166.40039,7256.430176,12856.87012,21464.98047,3199.158936,12346.16992,109.59,180.95,69.811249,108.365196
16-02-2018,10233.90039,7239.470215,12874.36035,21720.25,3199.158936,12451.95996,109.67,182.07,70.095039,108.952599
17-02-2018,11112.7002,7239.470215,12874.36035,21720.25,3199.158936,12451.95996,109.67,182.07,70.095039,108.952599
18-02-2018,10551.79981,7239.470215,12874.36035,21720.25,3199.158936,12451.95996,109.67,182.07,70.095039,108.952599
19-02-2018,11225.29981,7239.470215,12874.36035,22149.21094,3199.158936,12385.59961,109.67,182.07,70.095039,108.952599
20-02-2018,11403.7002,7234.310059,12763.33984,21925.09961,3199.158936,12487.90039,107.64,182.78,69.851776,108.475349
21-02-2018,10690.40039,7218.22998,12695.53027,21970.81055,3199.158936,12470.49023,107.72,182.46,69.535538,107.144524
22-02-2018,10005,7210.089844,12711.75,21736.43945,3268.559082,12461.91016,107.77,185.68,69.58419,107.465752
23-02-2018,10301.09961,7337.390137,12884.11035,21892.7793,3289.023926,12483.79004,107.57,187.99,70.046341,108.420265
24-02-2018,9813.070313,7337.390137,12884.11035,21892.7793,3289.023926,12483.79004,107.57,187.99,70.046341,108.420265
25-02-2018,9664.730469,7337.390137,12884.11035,21892.7793,3289.023926,12483.79004,107.57,187.99,70.046341,108.420265
26-02-2018,10366.7002,7421.459961,12999.62012,22153.63086,3329.573975,12527.04004,107.77,189.05,70.167984,108.456993
27-02-2018,10725.59961,7330.350098,12819.21973,22389.85938,3292.068115,12490.73047,106.63,186.39,69.981491,108.300972
28-02-2018,10397.90039,7273.009766,12652.54981,22068.24023,3259.407959,12435.84961,106.57,182.34,69.876083,108.989304
01-03-2018,10951,7180.560059,12518.73047,21724.4707,3273.754883,12190.94043,105.54,180.42,69.412888,109.733315
02-03-2018,11086.40039,7257.870117,12557.99023,21181.64063,3254.528076,11913.70996,107.01,181.19,69.80365,108.841248
03-03-2018,11489.7002,7257.870117,12557.99023,21181.64063,3254.528076,11913.70996,107.01,181.19,69.80365,108.841248
04-03-2018,11512.59961,7257.870117,12557.99023,21181.64063,3254.528076,11913.70996,107.01,181.19,69.80365,108.841248
05-03-2018,11573.29981,7330.709961,12680.73047,21042.08984,3256.926025,12090.87012,106.73,185.09,69.80365,108.546959
06-03-2018,10779.90039,7372.009766,12720.76953,21417.75977,3289.64209,12113.87012,107.97,185.18,69.901306,108.648109
07-03-2018,9965.570313,7396.649902,12707.00977,21252.7207,3271.667969,12245.36035,107.35,180.89,69.730377,108.528587
08-03-2018,9395.009766,7427.950195,12745.00977,21368.07031,3288.406006,12355.57031,106.88,177.88,69.81176,109.153923
09-03-2018,9337.549805,7560.810059,12918.82031,21469.19922,3307.166016,12346.67969,107.06,183.49,70.064148,108.436607
10-03-2018,8866,7560.810059,12918.82031,21469.19922,3307.166016,12346.67969,107.06,183.49,70.064148,108.436607
11-03-2018,9578.629883,7560.810059,12918.82031,21469.19922,3307.166016,12346.67969,107.06,183.49,70.064148,108.436607
12-03-2018,9205.120117,7588.319824,12898.40039,21824.0293,3326.698975,12418.38965,106.81,181.64,69.950165,109.061951
13-03-2018,9194.849609,7511.009766,12831.75,21968.09961,3310.239014,12221.03027,107.31,179.88,69.730377,109.613754
14-03-2018,8269.80957,7496.810059,12762.66992,21777.28906,3291.38208,12237.74023,107.18,180.68,69.648987,110.579414
15-03-2018,8300.860352,7481.740234,12743.61035,21803.94922,3291.112061,12345.55957,106.55,181.36,69.697823,110.579414
16-03-2018,8338.349609,7481.990234,12784.38965,21676.50977,3269.88208,12389.58008,106.11,184.8,69.844345,110.183929
17-03-2018,7916.879883,7481.990234,12784.38965,21676.50977,3269.88208,12389.58008,106.11,184.8,69.844345,110.183929
18-03-2018,8223.679688,7481.990234,12784.38965,21676.50977,3269.88208,12389.58008,106.11,184.8,69.844345,110.183929
19-03-2018,8630.650391,7344.240234,12651.45996,21480.90039,3279.251953,12217.01953,106.54,183.97,69.559425,109.83448
20-03-2018,8913.469727,7364.299805,12663.63965,21380.9707,3290.639893,12307.33008,106.07,188.14,69.697823,109.393021
21-03-2018,8929.280273,7345.290039,12683.75977,21380.9707,3280.951904,12309.15039,106.85,192.97,69.722229,109.512589
22-03-2018,8728.469727,7166.680176,12377.38965,21591.99023,3263.47998,12100.08008,107.33,190.39,69.307091,110.597771
23-03-2018,8879.620117,6992.669922,12177.7002,20617.85938,3152.760986,11886.30957,109.14,195.07,69.127968,110.515022
24-03-2018,8668.120117,6992.669922,12177.7002,20617.85938,3152.760986,11886.30957,109.14,195.07,69.127968,110.515022
25-03-2018,8495.780273,6992.669922,12177.7002,20617.85938,3152.760986,11886.30957,109.14,195.07,69.127968,110.515022
26-03-2018,8209.400391,7220.540039,12433.15039,20766.09961,3133.721924,11787.25977,109.56,194.09,69.575714,110.091988
27-03-2018,7833.040039,7008.810059,12302.54004,21317.32031,3166.648926,11970.83008,108.51,193.21,69.510605,111.269157
28-03-2018,7954.47998,6949.22998,12308.90039,21031.31055,3122.290039,11940.70996,107.07,190.63,69.478012,111.5634
29-03-2018,7165.700195,7063.450195,12452.05957,21159.08008,3160.531006,12096.73047,106.85,192.29,69.714088,112.105995
30-03-2018,6890.52002,7063.450195,12452.05957,21454.30078,3168.896973,12096.73047,106.85,192.29,69.714088,112.105995
31-03-2018,6973.529785,7063.450195,12452.05957,21454.30078,3168.896973,12096.73047,106.85,192.29,69.714088,112.105995
01-04-2018,6844.22998,7063.450195,12452.05957,21454.30078,3168.896973,12096.73047,106.85,192.29,69.714088,112.105995
02-04-2018,7083.799805,6870.120117,12216.70996,21388.58008,3163.178955,12096.73047,108.43,186.57,69.443542,112.327217
03-04-2018,7456.109863,6941.279785,12367.07031,21292.28906,3136.633057,12002.4502,107.66,188.05,69.63974,111.460892
04-04-2018,6853.839844,7042.109863,12466.4502,21319.55078,3131.111084,11957.90039,107.89,187.64,69.795021,111.230469
05-04-2018,6811.470215,7076.549805,12571.94043,21645.41992,3131.111084,12305.19043,106.95,188.14,69.852211,110.401024
06-04-2018,6636.319824,6915.109863,12349.11035,21567.51953,3131.111084,12241.26953,107.56,183.76,69.696915,111.60833
07-04-2018,6911.089844,6915.109863,12349.11035,21567.51953,3131.111084,12241.26953,107.56,183.76,69.696915,111.60833
08-04-2018,7023.52002,6915.109863,12349.11035,21567.51953,3131.111084,12241.26953,107.56,183.76,69.696915,111.60833
09-04-2018,6770.72998,6950.339844,12380.54981,21678.25977,3138.293945,12261.75,107.88,187.77,69.958473,111.792679
10-04-2018,6834.759766,7094.299805,12565.96973,21794.32031,3190.322021,12397.32031,108.35,193.86,70.211868,111.589912
11-04-2018,6968.319824,7069.029785,12514.58984,21687.09961,3208.082031,12293.96973,109.49,197.72,70.236374,111.986221
12-04-2018,7889.25,7140.25,12580.21973,21660.2793,3180.157959,12415.00977,108.03,198.37,70.489761,111.165955
13-04-2018,7895.959961,7106.649902,12546.04981,21778.74023,3159.052002,12442.40039,108.51,199.5,70.530655,111.424026
14-04-2018,7986.240234,7106.649902,12546.04981,21778.74023,3159.052002,12442.40039,108.51,199.5,70.530655,111.424026
15-04-2018,8329.110352,7106.649902,12546.04981,21778.74023,3159.052002,12442.40039,108.51,199.5,70.530655,111.424026
16-04-2018,8058.669922,7156.279785,12628.20996,21835.5293,3110.648926,12391.41016,108.74,196.15,70.636917,111.460892
17-04-2018,7902.089844,7281.100098,12705.75977,21847.58984,3066.797119,12585.57031,108.64,197.07,70.669586,111.765022
18-04-2018,8163.419922,7295.240234,12732.84961,22158.19922,3091.398926,12590.83008,108.96,202.87,70.596054,110.871056
19-04-2018,8294.30957,7238.060059,12671.48047,22191.17969,3117.375977,12567.41992,108.59,202.46,70.375351,109.967865
20-04-2018,8845.830078,7146.129883,12607.16016,22162.24023,3071.542969,12540.5,107.74,202.67,70.203674,109.175255
21-04-2018,8895.580078,7146.129883,12607.16016,22162.24023,3071.542969,12540.5,107.74,202.67,70.203674,109.175255
22-04-2018,8802.459961,7146.129883,12607.16016,22162.24023,3071.542969,12540.5,107.74,202.67,70.203674,109.175255
23-04-2018,8930.879883,7128.600098,12610.76953,22088.03906,3068.011963,12572.38965,106.59,203.38,70.015701,109.202896
24-04-2018,9697.5,7007.350098,12514,22278.11914,3128.927002,12550.82031,107.31,200.59,69.87674,108.705223
25-04-2018,8845.740234,7003.740234,12517.86035,22215.32031,3117.974121,12422.29981,106.49,201.63,69.884933,107.97718
26-04-2018,9281.509766,7118.680176,12582.90039,22319.60938,3075.030029,12500.46973,106.1,202.04,70.13015,108.732903
27-04-2018,8987.049805,7119.799805,12594.01953,22467.86914,3082.231934,12580.87012,106.54,201.78,70.09742,109.571556
28-04-2018,9348.480469,7119.799805,12594.01953,22467.86914,3082.231934,12580.87012,106.54,201.78,70.09742,109.571556
29-04-2018,9419.080078,7119.799805,12594.01953,22467.86914,3082.231934,12580.87012,106.54,201.78,70.09742,109.571556
30-04-2018,9240.549805,7066.27002,12515.36035,22467.86914,3082.231934,12612.11035,106.2,203.17,70.048393,109.765114
01-05-2018,9119.009766,7130.700195,12493.01953,22508.0293,3082.231934,12612.11035,105.2,199.26,70.100121,109.369804
02-05-2018,9235.919922,7100.899902,12418.05957,22472.7793,3081.177002,12802.25,105.11,201.27,70.075508,109.249702
03-05-2018,9743.860352,7088.149902,12392.5,22472.7793,3100.858887,12690.15039,105.68,202.75,70.067284,109.739235
04-05-2018,9700.759766,7209.620117,12493.34961,22472.7793,3091.032959,12819.59961,105.84,206.58,70.116531,109.905502
05-05-2018,9858.150391,7209.620117,12493.34961,22472.7793,3091.032959,12819.59961,105.84,206.58,70.116531,109.905502
06-05-2018,9654.799805,7209.620117,12493.34961,22472.7793,3091.032959,12819.59961,105.84,206.58,70.116531,109.905502
07-05-2018,9373.009766,7265.209961,12519.75,22467.16016,3136.64502,12948.13965,105.79,209.57,70.182205,109.729996
08-05-2018,9234.820313,7266.899902,12520.24023,22508.68945,3161.498047,12912.20996,105.76,204.63,70.075508,109.62841
09-05-2018,9325.179688,7339.910156,12632.49023,22408.88086,3159.149902,12943.05957,105.7,210.8,70.190399,108.972618
10-05-2018,9043.94043,7404.970215,12731.63965,22497.17969,3174.413086,13022.87012,106.45,211.52,70.395638,109.850098
11-05-2018,8441.490234,7402.879883,12761.82031,22758.48047,3163.262939,13001.24023,106.32,209.64,70.370979,110.127174
12-05-2018,8504.889648,7402.879883,12761.82031,22758.48047,3163.262939,13001.24023,106.32,209.64,70.370979,110.127174
13-05-2018,8723.94043,7402.879883,12761.82031,22758.48047,3163.262939,13001.24023,106.32,209.64,70.370979,110.127174
14-05-2018,8716.790039,7411.319824,12772.03027,22865.85938,3174.031982,12977.70996,106.11,210.56,70.387413,109.545265
15-05-2018,8510.379883,7351.629883,12704.62988,22818.01953,3192.11792,12970.04004,103.85,211.68,70.042664,108.298332
16-05-2018,8368.830078,7398.299805,12743.79981,22717.23047,3169.564941,12996.33008,103.95,212.25,70.13295,107.88269
17-05-2018,8094.319824,7382.470215,12747.83008,22838.36914,3154.282959,13114.61035,103.77,212.28,70.173973,107.337761
18-05-2018,8250.969727,7354.339844,12717.41992,22930.35938,3193.302979,13077.71973,103.91,211.68,70.100121,108.261398
19-05-2018,8247.179688,7354.339844,12717.41992,22930.35938,3193.302979,13077.71973,103.91,211.68,70.100121,108.261398
20-05-2018,8513.25,7354.339844,12717.41992,22930.35938,3193.302979,13077.71973,103.91,211.68,70.100121,108.261398
21-05-2018,8418.990234,7394.040039,12804.00977,23002.36914,3213.840088,13077.71973,103.87,214.59,70.198624,108.316818
22-05-2018,8041.779785,7378.459961,12766.65039,22960.33984,3214.350098,13169.91992,103.95,214.14,70.247864,108.150543
23-05-2018,7557.819824,7425.959961,12743.40039,22689.74023,3168.964111,12976.83984,103.74,213.08,70.305313,108.935661
24-05-2018,7587.339844,7424.430176,12696.69043,22437.00977,3154.650879,12855.08984,104.94,209.72,70.346367,109.803902
25-05-2018,7480.140137,7433.850098,12634.94043,22450.78906,3141.302979,12938.00977,104.88,201.33,70.231445,110.487419
26-05-2018,7355.879883,7433.850098,12634.94043,22450.78906,3141.302979,12938.00977,104.88,201.33,70.231445,110.487419
27-05-2018,7368.220215,7433.850098,12634.94043,22450.78906,3141.302979,12938.00977,104.88,201.33,70.231445,110.487419
28-05-2018,7135.990234,7433.850098,12634.94043,22481.08984,3135.082031,12863.45996,104.88,201.33,70.231445,110.487419
29-05-2018,7472.589844,7396.589844,12442.69043,22358.42969,3120.460938,12666.50977,104.49,197.92,69.935928,112.907372
30-05-2018,7406.52002,7462.450195,12625.87012,22018.51953,3041.443115,12783.75977,104.68,202.31,70.149361,112.149986
31-05-2018,7494.169922,7442.120117,12527.13965,22201.82031,3095.474121,12604.88965,104.53,198.84,70.083672,111.965225
01-06-2018,7541.450195,7554.330078,12620.83008,22171.34961,3075.136963,12724.26953,104.1,195.19,70.243637,111.37365
02-06-2018,7643.450195,7554.330078,12620.83008,22171.34961,3075.136963,12724.26953,104.1,195.19,70.243637,111.37365
03-06-2018,7720.25,7554.330078,12620.83008,22171.34961,3075.136963,12724.26953,104.1,195.19,70.243637,111.37365
04-06-2018,7514.470215,7606.459961,12673.91016,22475.93945,3091.190918,12770.75,103.94,192.05,70.392067,110.568245
05-06-2018,7633.759766,7637.859863,12658.7002,22539.53906,3114.206055,12787.12988,104.33,194.33,70.474533,110.827438
06-06-2018,7653.97998,7689.240234,12778.23047,22625.73047,3115.179932,12830.07031,104.27,191.99,70.647697,109.929413
07-06-2018,7678.240234,7635.069824,12788.5,22823.25977,3109.499023,12811.04981,104.4,195.61,70.672432,110.994064
08-06-2018,7624.919922,7645.509766,12832.07031,22694.5,3067.147949,12766.54981,104.37,194.98,70.631203,110.660751
09-06-2018,7531.97998,7645.509766,12832.07031,22694.5,3067.147949,12766.54981,104.37,194.98,70.631203,110.660751
10-06-2018,6786.02002,7645.509766,12832.07031,22694.5,3067.147949,12766.54981,104.37,194.98,70.631203,110.660751
11-06-2018,6906.919922,7659.930176,12856.95996,22804.03906,3052.782959,12842.91016,104.41,196.05,70.763115,110.4571
12-06-2018,6582.359863,7703.790039,12844.70996,22878.34961,3079.802002,12842.29981,104.11,196.8,70.820839,110.484894
13-06-2018,6349.899902,7695.700195,12785.4502,22966.38086,3049.797119,12890.58008,104.26,197.54,70.845566,110.429329
14-06-2018,6675.350098,7761.040039,12771.9502,22738.60938,3044.159912,13107.09961,104.82,198.04,71.051735,111.345871
15-06-2018,6456.580078,7746.379883,12734.63965,22851.75,3021.900879,13010.54981,102.44,192.58,71.01049,111.447708
16-06-2018,6550.160156,7746.379883,12734.63965,22851.75,3021.900879,13010.54981,102.44,192.58,71.01049,111.447708
17-06-2018,6499.27002,7746.379883,12734.63965,22851.75,3021.900879,13010.54981,102.44,192.58,71.01049,111.447708
18-06-2018,6734.819824,7747.029785,12708.62988,22680.33008,3021.900879,12834.11035,102.56,195.07,71.002258,111.345871
19-06-2018,6769.939941,7725.589844,12638.98047,22278.48047,2907.822021,12677.96973,102.44,192.73,70.90332,111.993965
20-06-2018,6776.549805,7781.509766,12648.74023,22555.42969,2915.730957,12695.16016,102.12,195.13,70.977493,111.012596
21-06-2018,6729.740234,7712.950195,12560.23047,22693.03906,2875.810059,12511.91016,101.79,194.63,70.829079,111.595825
22-06-2018,6083.689941,7692.819824,12639.57031,22516.83008,2889.76001,12579.71973,101.81,203.65,70.837334,111.586563
23-06-2018,6162.47998,7692.819824,12639.57031,22516.83008,2889.76001,12579.71973,101.81,203.65,70.837334,111.586563
24-06-2018,6173.22998,7692.819824,12639.57031,22516.83008,2889.76001,12579.71973,101.81,203.65,70.837334,111.586563
25-06-2018,6249.180176,7532.009766,12481.59961,22338.15039,2859.335938,12270.33008,101.67,202.17,70.672432,111.836548
26-06-2018,6093.669922,7561.629883,12510.54981,22342,2844.508057,12234.33984,100.95,209.44,70.664169,111.993965
27-06-2018,6157.129883,7445.080078,12412.07031,22271.76953,2813.177979,12348.61035,100.64,216.07,70.515785,113.049355
28-06-2018,5903.439941,7503.680176,12475.98047,22270.39063,2786.896973,12177.23047,100.23,218.11,70.317879,113.07711
29-06-2018,6218.299805,7510.299805,12504.25,22304.50977,2847.417969,12306,100.51,220.19,70.152939,112.688316
30-06-2018,6404,7510.299805,12504.25,22304.50977,2847.417969,12306,100.51,220.19,70.152939,112.688316
01-07-2018,6385.819824,7510.299805,12504.25,22304.50977,2847.417969,12306,100.51,220.19,70.152939,112.688316
02-07-2018,6614.180176,7567.689941,12485.58008,21811.92969,2775.556885,12238.16992,99.49,219.57,70.220039,112.600136
03-07-2018,6529.589844,7502.669922,12494.7002,21785.53906,2786.887939,12349.13965,100.43,220.16,70.22834,113.20327
04-07-2018,6597.549805,7502.669922,12494.7002,21717.03906,2759.125977,12317.61035,100.43,220.16,70.22834,113.20327
05-07-2018,6639.140137,7586.430176,12585.20996,21546.99023,2733.88208,12464.29004,100.86,216.6,70.49337,113.528038
06-07-2018,6673.5,7688.390137,12664.87988,21788.14063,2747.229004,12496.16992,100.62,219.15,70.675598,113.899193
07-07-2018,6856.930176,7688.390137,12664.87988,21788.14063,2747.229004,12496.16992,100.62,219.15,70.675598,113.899193
08-07-2018,6773.879883,7688.390137,12664.87988,21788.14063,2747.229004,12496.16992,100.62,219.15,70.675598,113.899193
09-07-2018,6741.75,7756.200195,12776.91992,22052.17969,2815.110107,12543.88965,100.92,219.3,70.783264,113.166176
10-07-2018,6329.950195,7759.200195,12814.63965,22196.89063,2827.625,12609.84961,100.59,220.27,70.791557,113.15686
11-07-2018,6394.709961,7716.609863,12681.58984,21932.21094,2777.770996,12417.12988,99.7,209.13,70.683884,113.592987
12-07-2018,6228.810059,7823.919922,12761.45996,22187.96094,2837.658936,12492.96973,99.86,209.95,70.907486,113.583717
13-07-2018,6238.049805,7825.97998,12769.5,22597.34961,2831.184082,12540.73047,99.42,211.81,70.907486,113.871338
14-07-2018,6276.120117,7825.97998,12769.5,22597.34961,2831.184082,12540.73047,99.42,211.81,70.907486,113.871338
15-07-2018,6359.640137,7825.97998,12769.5,22597.34961,2831.184082,12540.73047,99.42,211.81,70.907486,113.871338
16-07-2018,6741.75,7805.720215,12748.78027,22597.34961,2814.041992,12561.01953,99.29,203.09,70.857819,113.398178
17-07-2018,7321.040039,7855.120117,12779.21973,22697.35938,2798.125977,12661.54004,98.3,203.36,70.882652,113.184715
18-07-2018,7370.779785,7854.439941,12823.23047,22794.18945,2787.25708,12765.94043,98.34,205.15,70.915794,112.730049
19-07-2018,7466.859863,7825.299805,12786.48047,22764.67969,2772.544922,12686.29004,97.99,206.63,70.882652,113.444519
20-07-2018,7354.129883,7820.200195,12789.91016,22697.88086,2829.270996,12561.41992,98.5,206.69,70.915794,112.052689
21-07-2018,7419.290039,7820.200195,12789.91016,22697.88086,2829.270996,12561.41992,98.5,206.69,70.915794,112.052689
22-07-2018,7418.490234,7820.200195,12789.91016,22697.88086,2829.270996,12561.41992,98.5,206.69,70.915794,112.052689
23-07-2018,7711.109863,7841.870117,12794.04981,22396.99023,2859.541992,12548.57031,98.03,205.57,70.89093,110.670105
24-07-2018,8424.269531,7840.77002,12847.49023,22510.48047,2905.562012,12689.38965,98.04,207.48,71.040016,111.050522
25-07-2018,8181.390137,7932.240234,12933.62988,22614.25,2903.646973,12579.33008,98.55,209.84,71.172546,110.874245
26-07-2018,7951.580078,7852.180176,12953.38965,22586.86914,2882.225098,12809.23047,98.1,210.78,71.18084,110.660805
27-07-2018,8165.009766,7737.419922,12921.33984,22712.75,2873.593994,12860.40039,97.89,207.99,71.155968,110.846405
28-07-2018,8192.150391,7737.419922,12921.33984,22712.75,2873.593994,12860.40039,97.89,207.99,71.155968,110.846405
29-07-2018,8218.459961,7737.419922,12921.33984,22712.75,2873.593994,12860.40039,97.89,207.99,71.155968,110.846405
30-07-2018,8180.47998,7630,12903.42969,22544.83984,2869.050049,12798.2002,97.8,212.36,71.18084,110.465965
31-07-2018,7780.439941,7671.790039,12963.28027,22553.7207,2876.400879,12805.5,97.96,208.21,71.329918,111.069115
01-08-2018,7624.910156,7707.290039,12902.38965,22746.69922,2824.533936,12737.04981,97.49,204.88,71.393974,110.164238
02-08-2018,7567.149902,7802.689941,12898.07031,22512.5293,2768.023926,12546.33008,96.89,208.81,71.435577,110.32235
03-08-2018,7434.390137,7812.009766,12953.33984,22525.17969,2740.443115,12615.75977,97.14,207.39,71.493797,110.871025
04-08-2018,7032.850098,7812.009766,12953.33984,22525.17969,2740.443115,12615.75977,97.14,207.39,71.493797,110.871025
05-08-2018,7068.47998,7812.009766,12953.33984,22525.17969,2740.443115,12615.75977,97.14,207.39,71.493797,110.871025
06-08-2018,6951.799805,7859.680176,12964.26953,22507.32031,2705.156982,12598.20996,96.7,208.96,71.6269,110.936119
07-08-2018,6753.120117,7883.660156,12999.58984,22662.74023,2779.374023,12648.19043,96.75,209.45,71.660149,110.359543
08-08-2018,6305.799805,7888.330078,12987.91016,22644.31055,2744.070068,12633.54004,96.96,202.77,71.618546,110.471146
09-08-2018,6568.22998,7891.779785,12956.66016,22598.39063,2794.38208,12676.11035,96.88,202.4,71.568642,111.4011
10-08-2018,6184.709961,7839.109863,12843.49023,22298.08008,2795.310059,12424.34961,96.8,204.86,71.443878,112.210182
11-08-2018,6295.72998,7839.109863,12843.49023,22298.08008,2795.310059,12424.34961,96.8,204.86,71.443878,112.210182
12-08-2018,6322.689941,7839.109863,12843.49023,22298.08008,2795.310059,12424.34961,96.8,204.86,71.443878,112.210182
13-08-2018,6297.569824,7819.709961,12763.66016,21857.42969,2785.87207,12358.74023,95.21,203.7,71.393974,111.977684
14-08-2018,6199.709961,7870.890137,12835.30957,22356.08008,2780.965088,12358.87012,95.35,202.96,71.518776,111.726646
15-08-2018,6308.52002,7774.120117,12723.08984,22204.2207,2723.258057,12163.00977,94.1,197.24,71.393974,112.377579
16-08-2018,6334.72998,7806.52002,12841.28027,22192.03906,2705.191895,12237.16992,94.02,198.52,71.485451,112.368301
17-08-2018,6580.629883,7816.330078,12908.25977,22270.38086,2668.966064,12210.54981,94.04,199.53,71.568642,112.507782
18-08-2018,6423.759766,7816.330078,12908.25977,22270.38086,2668.966064,12210.54981,94.04,199.53,71.568642,112.507782
19-08-2018,6506.069824,7816.330078,12908.25977,22270.38086,2668.966064,12210.54981,94.04,199.53,71.568642,112.507782
20-08-2018,6308.529785,7821.009766,12965.09961,22199,2698.466064,12331.29981,94.87,200.18,71.601906,113.261055
21-08-2018,6488.759766,7859.169922,12996.75977,22219.73047,2733.825928,12384.49023,95.29,201.46,71.710045,112.879761
22-08-2018,6376.709961,7889.100098,12990.50977,22362.55078,2714.60791,12385.7002,95.56,207.64,71.735016,113.326134
23-08-2018,6534.879883,7878.459961,12933.45996,22410.82031,2724.624023,12365.58008,94.82,207.55,71.726677,113.502838
24-08-2018,6719.959961,7945.97998,12999.44043,22601.76953,2729.430908,12394.51953,96.35,210.27,71.851471,113.726051
25-08-2018,6763.189941,7945.97998,12999.44043,22601.76953,2729.430908,12394.51953,96.35,210.27,71.851471,113.726051
26-08-2018,6707.259766,7945.97998,12999.44043,22601.76953,2729.430908,12394.51953,96.35,210.27,71.851471,113.726051
27-08-2018,6884.640137,8017.899902,13102.03027,22799.64063,2780.898926,12538.30957,96.57,210.73,71.876411,113.075058
28-08-2018,7096.279785,8030.040039,13084.79981,22813.4707,2777.980957,12527.41992,96.44,209.69,71.843132,112.396194
29-08-2018,7047.160156,8109.689941,13132.16016,22848.2207,2769.294922,12561.67969,96.21,212.69,71.801529,112.544952
30-08-2018,6978.22998,8088.359863,13039.92969,22869.5,2737.737061,12494.24023,95.69,214.96,71.743347,112.786766
31-08-2018,7037.580078,8109.540039,13016.88965,22865.15039,2725.25,12364.05957,95.83,213.58,71.834824,112.526375
01-09-2018,7193.25,8109.540039,13016.88965,22865.15039,2725.25,12364.05957,95.83,213.58,71.834824,112.526375
02-09-2018,7272.720215,8109.540039,13016.88965,22865.15039,2725.25,12364.05957,95.83,213.58,71.834824,112.526375
03-09-2018,7260.060059,8109.540039,13016.88965,22707.38086,2720.733887,12346.41016,95.83,213.58,71.834824,112.526375
04-09-2018,7361.660156,8091.25,12969.86035,22696.90039,2750.580078,12210.20996,95.22,213.79,71.685272,111.875809
05-09-2018,6792.830078,7995.169922,12968.54981,22580.83008,2704.336914,12040.45996,95.4,210.27,71.610092,111.577538
06-09-2018,6529.169922,7922.72998,12938.91016,22487.93945,2691.593018,11955.25,95.64,207.37,71.668556,111.987648
07-09-2018,6467.069824,7902.540039,12911.12012,22307.06055,2702.301025,11959.62988,95.33,207.31,71.593399,111.036919
08-09-2018,6225.97998,7902.540039,12911.12012,22307.06055,2702.301025,11959.62988,95.33,207.31,71.593399,111.036919
09-09-2018,6300.859863,7902.540039,12911.12012,22307.06055,2702.301025,11959.62988,95.33,207.31,71.593399,111.036919
10-09-2018,6329.700195,7924.160156,12928.66992,22373.08984,2669.485107,11986.33984,95.28,206.66,71.735413,111.447044
11-09-2018,6321.200195,7972.470215,12952.29981,22664.68945,2664.800049,11970.26953,95.47,211.85,71.752113,110.598877
12-09-2018,6351.799805,7954.22998,12990.09961,22604.60938,2656.110107,12032.29981,96.16,215.28,71.919174,110.859848
13-09-2018,6517.310059,8013.709961,13034.61035,22821.32031,2686.577881,12055.54981,95.95,209.88,72.052864,111.027611
